modelo,mean_iou,mean_f1,mean_recall,mean_precision,mean_dice,mean_specificity,mean_f2,mean_pixel_accuracy,mean_boundary_iou,mean_hausdorff_95,mean_latency_ms,mean_vram_mb,train_time_minutes,eval_time_minutes
unet_resnet34_kvasir,0.8275426653363742,0.8920861851751302,0.89982311157343,0.9186478693434029,0.8920861851751302,0.9860049384060801,0.8932209768994869,0.963425861462602,0.1284441719285427,83.43656258835205,34.49628988901774,195.75944661458334,11.52,0.53
