modelo,mean_iou,mean_f1,mean_recall,mean_precision,mean_dice,mean_specificity,mean_f2,mean_pixel_accuracy,mean_boundary_iou,mean_hausdorff_95,mean_latency_ms,mean_vram_mb,train_time_minutes,eval_time_minutes
yolov8n_seg_kvasir,0.8320953746647797,0.895280603774867,0.9142531248396989,0.9099392834918896,0.895280603774867,0.9768968486407619,0.9003940302166579,0.9637260303377968,0.10252901852045024,80.65956925696958,23.917991287854253,159.32001023065476,15.06,0.38
